time,valgus
2019-04-28 10:03:01,925
2019-04-28 10:13:03,919
2019-04-28 10:23:05,916
2019-04-28 10:33:06,921
2019-04-28 10:43:08,928
2019-04-28 10:53:10,924
2019-04-28 11:03:12,924
2019-04-28 11:13:14,910
2019-04-28 11:23:16,900
2019-04-28 11:33:18,890
2019-04-28 11:43:20,885
2019-04-28 11:53:21,879
2019-04-28 12:03:23,873
2019-04-28 12:13:25,869
2019-04-28 12:23:27,865
2019-04-28 12:33:29,859
2019-04-28 12:43:30,865
2019-04-28 12:53:32,858
2019-04-28 13:03:34,848
2019-04-28 13:13:36,847
2019-04-28 13:23:38,845
2019-04-28 13:33:39,841
2019-04-28 13:43:41,838
2019-04-28 13:53:43,834
2019-04-28 14:03:45,831
2019-04-28 14:13:46,824
2019-04-28 14:23:48,821
2019-04-28 14:33:49,818
2019-04-28 14:43:51,807
2019-04-28 14:53:53,798
2019-04-28 15:03:54,793
2019-04-28 15:13:56,783
2019-04-28 15:23:58,778
2019-04-28 15:34:00,769
2019-04-28 15:44:02,764
2019-04-28 15:54:04,752
2019-04-28 16:04:05,745
2019-04-28 16:14:07,735
2019-04-28 16:24:09,722
2019-04-28 16:34:11,712
2019-04-28 16:44:13,693
2019-04-28 16:54:15,682
2019-04-28 17:04:17,660
2019-04-28 17:14:18,628
2019-04-28 17:24:20,592
2019-04-28 17:34:22,557
2019-04-28 17:44:24,507
2019-04-28 17:54:25,478
2019-04-28 18:04:27,436
2019-04-28 18:14:29,392
2019-04-28 18:24:30,380
2019-04-28 18:44:32,363
2019-04-28 18:54:34,360
2019-04-28 19:04:36,355
2019-04-28 19:14:38,367
2019-04-28 19:24:39,369
2019-04-28 19:34:41,356
2019-04-28 19:44:43,355
2019-04-28 19:54:45,367
2019-04-28 20:04:47,369
2019-04-28 20:14:48,363
2019-04-28 20:24:50,355
2019-04-28 20:34:52,377
2019-04-28 20:44:55,370
2019-04-28 20:54:56,355
2019-04-28 21:04:58,364
2019-04-28 21:15:00,375
2019-04-28 21:25:02,357
2019-04-28 21:35:04,356
2019-04-28 21:45:06,374
2019-04-28 21:55:07,377
2019-04-28 22:05:09,356
2019-04-28 22:15:11,357
2019-04-28 22:25:12,366
2019-04-28 22:35:14,356
2019-04-28 22:45:15,360
2019-04-28 22:55:17,362
2019-04-28 23:05:18,368
2019-04-28 23:15:20,356
2019-04-28 23:25:22,369
2019-04-28 23:35:23,369
2019-04-28 23:45:25,368
2019-04-28 23:55:26,365
2019-04-29 00:05:28,361
2019-04-29 00:15:29,361
2019-04-29 00:25:31,357
2019-04-29 00:35:33,368
2019-04-29 00:45:34,364
2019-04-29 00:55:36,357
2019-04-29 01:05:38,373
2019-04-29 01:15:40,365
2019-04-29 01:25:41,366
2019-04-29 01:35:43,354
2019-04-29 01:45:45,366
2019-04-29 01:55:48,369
2019-04-29 02:05:50,376
2019-04-29 02:15:51,389
2019-04-29 02:25:53,399
2019-04-29 02:35:55,438
2019-04-29 02:45:56,481
2019-04-29 02:55:58,532
2019-04-29 03:06:00,576
2019-04-29 03:16:02,612
2019-04-29 03:26:04,645
2019-04-29 03:36:06,673
2019-04-29 03:46:08,696
2019-04-29 03:56:10,721
2019-04-29 04:06:12,745
2019-04-29 04:16:22,756
2019-04-29 04:26:25,769
2019-04-29 04:36:28,782
2019-04-29 04:46:31,796
2019-04-29 04:56:34,807
2019-04-29 05:06:38,819
2019-04-29 05:16:41,831
2019-04-29 05:26:44,840
2019-04-29 05:36:47,846
2019-04-29 05:46:50,852
2019-04-29 05:56:53,857
2019-04-29 06:06:56,862
2019-04-29 06:16:59,868
2019-04-29 06:27:02,871
2019-04-29 06:37:05,876
2019-04-29 06:47:08,878
2019-04-29 06:57:11,880
2019-04-29 07:07:14,883
2019-04-29 07:17:17,886
2019-04-29 07:27:20,893
2019-04-29 07:37:23,894
2019-04-29 07:47:26,894
2019-04-29 07:57:30,897
2019-04-29 08:07:34,903
2019-04-29 08:17:37,903
2019-04-29 08:27:40,908
2019-04-29 08:37:43,912
2019-04-29 08:47:45,915
2019-04-29 08:57:47,915
2019-04-29 09:07:49,916
2019-04-29 09:17:51,919
2019-04-29 09:27:53,921
2019-04-29 09:37:56,922
2019-04-29 09:47:58,921
2019-04-29 09:58:00,919
2019-04-29 10:08:02,916
2019-04-29 10:18:04,912
2019-04-29 10:28:06,909
2019-04-29 10:38:08,926
2019-04-29 10:48:10,925
2019-04-29 10:58:12,924
2019-04-29 11:08:14,913
2019-04-29 11:18:16,897
2019-04-29 11:28:18,889
2019-04-29 11:38:20,880
2019-04-29 11:48:22,874
2019-04-29 11:58:24,868
2019-04-29 12:08:27,862
2019-04-29 12:18:29,856
2019-04-29 12:28:31,854
2019-04-29 12:38:33,853
2019-04-29 12:48:36,847
2019-04-29 12:58:39,847
2019-04-29 13:08:41,843
2019-04-29 13:18:44,841
2019-04-29 13:28:46,836
2019-04-29 13:38:48,834
2019-04-29 13:48:50,834
2019-04-29 13:58:52,831
2019-04-29 14:08:54,824
2019-04-29 14:18:56,822
2019-04-29 14:28:58,819
2019-04-29 14:39:00,810
2019-04-29 14:49:02,800
2019-04-29 14:59:04,794
2019-04-29 15:09:06,787
2019-04-29 15:19:08,780
2019-04-29 15:29:11,772
2019-04-29 15:39:13,764
2019-04-29 15:49:15,758
2019-04-29 15:59:18,746
2019-04-29 16:09:20,736
2019-04-29 16:19:21,726
2019-04-29 16:29:23,713
2019-04-29 16:39:25,701
2019-04-29 16:49:27,682
2019-04-29 16:59:28,656
2019-04-29 17:09:30,633
2019-04-29 17:19:32,601
2019-04-29 17:29:34,559
2019-04-29 17:39:36,523
2019-04-29 17:49:38,487
2019-04-29 17:59:40,444
2019-04-29 18:09:42,413
2019-04-29 18:19:44,378
2019-04-29 18:29:46,385
2019-04-29 18:39:48,376
2019-04-29 18:49:51,357
2019-04-29 18:59:53,369
2019-04-29 19:09:55,365
2019-04-29 19:19:56,365
2019-04-29 19:29:58,368
2019-04-29 19:40:00,364
2019-04-29 19:50:02,362
2019-04-29 20:00:04,365
2019-04-29 20:10:06,358
2019-04-29 20:20:09,372
2019-04-29 20:30:11,376
2019-04-29 20:40:13,360
2019-04-29 20:50:15,363
2019-04-29 21:00:17,374
2019-04-29 21:20:19,377
2019-04-29 21:30:21,341
2019-04-29 21:40:23,375
2019-04-29 21:50:25,360
2019-04-29 22:00:27,370
2019-04-29 22:10:30,365
2019-04-29 22:20:32,366
2019-04-29 22:30:34,375
2019-04-29 22:40:36,376
2019-04-29 22:50:38,360
2019-04-29 23:00:40,377
2019-04-29 23:10:42,385
2019-04-29 23:20:45,377
2019-04-29 23:30:47,376
2019-04-29 23:40:50,370
2019-04-29 23:50:52,367
2019-04-30 00:00:56,380
2019-04-30 00:10:58,367
2019-04-30 00:21:02,367
2019-04-30 00:31:05,363
2019-04-30 00:41:07,382
2019-04-30 00:51:09,381
2019-04-30 01:01:12,369
2019-04-30 01:11:14,376
2019-04-30 01:21:17,374
2019-04-30 01:31:20,373
2019-04-30 01:41:23,382
2019-04-30 01:51:26,374
2019-04-30 02:01:29,386
2019-04-30 02:11:32,385
2019-04-30 02:21:35,413
2019-04-30 02:31:38,440
2019-04-30 02:41:41,505
2019-04-30 02:51:45,561
2019-04-30 03:01:49,598
2019-04-30 03:11:51,644
2019-04-30 03:21:54,685
2019-04-30 03:31:57,736
2019-04-30 03:41:59,747
2019-04-30 03:52:02,759
2019-04-30 04:02:05,782
2019-04-30 04:12:07,797
2019-04-30 04:22:10,825
2019-04-30 04:32:13,821
2019-04-30 04:42:16,840
2019-04-30 04:52:18,826
2019-04-30 05:02:20,834
2019-04-30 05:12:23,856
2019-04-30 05:22:25,874
2019-04-30 05:32:27,879
2019-04-30 05:42:30,884
2019-04-30 05:52:34,849
2019-04-30 06:02:36,822
2019-04-30 06:12:38,868
2019-04-30 06:22:41,897
2019-04-30 06:32:43,868
2019-04-30 06:42:45,869
2019-04-30 06:52:48,900
2019-04-30 07:02:51,927
2019-04-30 07:12:53,908
2019-04-30 07:22:56,917
2019-04-30 07:32:58,908
2019-04-30 07:43:01,941
2019-04-30 07:53:03,917
2019-04-30 08:23:16,919
2019-04-30 08:33:18,918
2019-04-30 08:43:20,895
2019-04-30 08:53:24,937
2019-04-30 09:03:27,937
2019-04-30 09:13:29,894
2019-04-30 09:23:33,928
2019-04-30 09:33:35,936
2019-04-30 09:43:38,928
2019-04-30 09:53:41,925
2019-04-30 10:03:43,914
2019-04-30 10:13:46,915
2019-04-30 10:23:48,912
2019-04-30 10:33:51,921
2019-04-30 10:43:54,926
2019-04-30 10:53:57,921
2019-04-30 11:04:01,921
2019-04-30 11:14:03,906
2019-04-30 11:24:06,895
2019-04-30 11:34:09,886
2019-04-30 11:44:12,881
2019-04-30 11:54:15,865
2019-04-30 12:04:18,870
2019-04-30 12:14:21,869
2019-04-30 12:24:24,861
2019-04-30 12:34:25,857
2019-04-30 12:44:28,865
2019-04-30 12:54:30,857
2019-04-30 13:04:34,852
2019-04-30 13:14:36,840
2019-04-30 13:24:38,853
2019-04-30 13:34:40,858
2019-04-30 13:44:43,853
2019-04-30 13:54:45,846
2019-04-30 14:04:48,835
2019-04-30 14:14:50,826
2019-04-30 14:24:52,821
2019-04-30 14:34:55,814
2019-04-30 14:44:57,802
2019-04-30 14:54:59,796
2019-04-30 15:05:02,787
2019-04-30 15:15:04,780
2019-04-30 15:25:07,775
2019-04-30 15:35:09,769
2019-04-30 15:45:12,759
2019-04-30 15:55:13,749
2019-04-30 16:05:15,705
2019-04-30 16:15:17,729
2019-04-30 16:25:19,716
2019-04-30 16:35:20,702
2019-04-30 16:45:22,682
2019-04-30 16:55:24,663
2019-04-30 17:05:26,640
2019-04-30 17:15:28,609
2019-04-30 17:25:30,586
2019-04-30 17:35:32,552
2019-04-30 17:45:33,509
2019-04-30 17:55:35,600
2019-04-30 18:05:37,594
2019-04-30 18:15:39,586
2019-04-30 18:25:40,569
2019-04-30 18:35:42,577
2019-04-30 18:45:44,564
2019-04-30 18:55:46,568
2019-04-30 19:05:47,576
2019-04-30 19:15:49,573
2019-04-30 19:25:51,570
2019-04-30 19:35:53,572
2019-04-30 19:45:54,572
2019-04-30 19:55:56,124
2019-04-30 20:05:58,127
2019-04-30 20:16:00,125
2019-04-30 20:26:01,135
2019-04-30 20:36:03,129
2019-04-30 20:46:05,129
2019-04-30 20:56:06,126
2019-04-30 21:06:08,127
2019-04-30 21:16:10,128
2019-04-30 21:26:11,133
2019-04-30 21:36:13,130
2019-04-30 21:46:15,141
2019-04-30 21:56:17,137
2019-04-30 22:06:19,137
2019-04-30 22:16:21,127
2019-04-30 22:26:23,128
2019-04-30 22:36:25,128
2019-04-30 22:46:27,128
2019-04-30 22:56:28,127
2019-04-30 23:06:30,135
2019-04-30 23:16:32,126
2019-04-30 23:26:34,126
2019-04-30 23:36:36,129
2019-04-30 23:46:38,127
2019-04-30 23:56:40,137
2019-05-01 00:06:42,128
2019-05-01 00:16:44,128
2019-05-01 00:26:46,136
2019-05-01 00:36:48,129
2019-05-01 00:46:50,140
2019-05-01 00:56:53,134
2019-05-01 01:06:54,130
2019-05-01 01:16:56,130
2019-05-01 01:26:58,129
2019-05-01 01:37:00,134
2019-05-01 01:47:01,136
2019-05-01 01:57:03,158
2019-05-01 02:07:06,184
2019-05-01 02:17:07,234
2019-05-01 02:27:09,301
2019-05-01 02:37:11,376
2019-05-01 02:47:13,451
2019-05-01 02:57:15,516
2019-05-01 03:07:16,572
2019-05-01 03:17:19,615
2019-05-01 03:27:21,642
2019-05-01 03:37:23,670
2019-05-01 03:47:25,691
2019-05-01 03:57:27,715
2019-05-01 04:07:29,730
2019-05-01 04:17:30,748
2019-05-01 04:27:32,761
2019-05-01 04:37:34,781
2019-05-01 04:47:37,794
2019-05-01 04:57:38,801
2019-05-01 05:07:40,816
2019-05-01 05:17:43,828
2019-05-01 05:27:44,835
2019-05-01 05:37:46,846
2019-05-01 05:47:48,852
2019-05-01 05:57:49,860
2019-05-01 06:07:52,870
2019-05-01 06:17:55,877
2019-05-01 06:27:57,878
2019-05-01 06:38:00,882
2019-05-01 06:48:02,885
2019-05-01 06:58:04,888
2019-05-01 07:08:05,891
2019-05-01 07:18:07,894
2019-05-01 07:28:09,897
2019-05-01 07:38:11,897
2019-05-01 07:48:12,898
2019-05-01 07:58:14,902
2019-05-01 08:08:16,904
2019-05-01 08:18:17,907
2019-05-01 08:28:19,912
2019-05-01 08:38:21,913
2019-05-01 08:48:23,915
2019-05-01 08:58:25,915
2019-05-01 09:08:26,916
2019-05-01 09:18:28,916
2019-05-01 09:28:30,917
2019-05-01 09:38:32,920
2019-05-01 09:48:34,918
2019-05-01 09:58:35,917
2019-05-01 10:08:37,915
2019-05-01 10:18:39,909
2019-05-01 10:28:40,914
2019-05-01 10:38:42,926
2019-05-01 10:48:44,925
2019-05-01 10:58:45,922
2019-05-01 11:08:47,913
2019-05-01 11:18:49,900
2019-05-01 11:28:50,890
2019-05-01 11:38:52,882
2019-05-01 11:48:54,876
2019-05-01 11:58:56,868
2019-05-01 12:08:58,864
2019-05-01 12:19:00,858
2019-05-01 12:29:01,855
2019-05-01 12:39:03,854
2019-05-01 12:49:05,848
2019-05-01 12:59:07,846
2019-05-01 13:09:09,823
2019-05-01 13:19:11,840
2019-05-01 13:29:13,845
2019-05-01 13:39:14,834
2019-05-01 13:49:16,821
2019-05-01 13:59:18,841
2019-05-01 14:09:20,823
2019-05-01 14:19:22,831
2019-05-01 14:29:24,797
2019-05-01 14:39:26,801
2019-05-01 14:49:27,812
2019-05-01 14:59:29,786
2019-05-01 15:09:31,773
2019-05-01 15:19:33,794
2019-05-01 15:29:34,818
2019-05-01 15:39:36,796
2019-05-01 15:49:38,785
2019-05-01 15:59:40,773
2019-05-01 16:09:42,765
2019-05-01 16:19:43,739
2019-05-01 16:29:45,690
2019-05-01 16:39:47,701
2019-05-01 16:49:49,664
2019-05-01 16:59:51,610
2019-05-01 17:09:52,549
2019-05-01 17:19:54,469
2019-05-01 17:29:56,314
2019-05-01 17:39:58,306
2019-05-01 17:49:59,298
2019-05-01 18:00:01,247
2019-05-01 18:10:03,190
2019-05-01 18:20:05,169
2019-05-01 18:30:07,157
2019-05-01 18:40:09,137
2019-05-01 18:50:10,135
2019-05-01 19:00:12,136
2019-05-01 19:10:14,137
2019-05-01 19:20:16,135
2019-05-01 19:30:17,136
2019-05-01 19:40:19,136
2019-05-01 19:50:21,137
2019-05-01 20:00:22,134
2019-05-01 20:10:24,134
2019-05-01 20:20:26,148
2019-05-01 20:30:28,135
2019-05-01 20:40:30,137
2019-05-01 20:50:31,135
2019-05-01 21:00:33,135
2019-05-01 21:10:35,135
2019-05-01 21:20:37,135
2019-05-01 21:30:39,135
2019-05-01 21:40:41,135
2019-05-01 21:50:42,138
2019-05-01 22:00:44,142
2019-05-01 22:10:47,136
2019-05-01 22:20:49,137
2019-05-01 22:30:51,138
2019-05-01 22:40:52,142
2019-05-01 22:50:54,136
2019-05-01 23:00:56,139
2019-05-01 23:10:59,136
2019-05-01 23:21:01,135
2019-05-01 23:31:03,135
2019-05-01 23:41:05,145
2019-05-01 23:51:07,139
2019-05-02 00:01:09,135
2019-05-02 00:11:11,136
2019-05-02 00:21:13,140
2019-05-02 00:31:14,136
2019-05-02 00:41:16,147
2019-05-02 00:51:18,140
2019-05-02 01:01:20,135
2019-05-02 01:11:22,138
2019-05-02 01:21:24,140
2019-05-02 01:31:26,142
2019-05-02 01:41:29,144
2019-05-02 01:51:30,148
2019-05-02 02:01:33,158
2019-05-02 02:11:35,169
2019-05-02 02:21:36,207
2019-05-02 02:31:38,276
2019-05-02 02:41:40,326
2019-05-02 02:51:41,406
2019-05-02 03:01:43,429
2019-05-02 03:11:45,462
2019-05-02 03:21:46,506
2019-05-02 03:31:48,463
2019-05-02 03:41:50,506
2019-05-02 03:51:52,509
2019-05-02 04:01:54,569
2019-05-02 04:11:56,609
2019-05-02 04:21:58,632
2019-05-02 04:32:00,588
2019-05-02 04:42:03,582
2019-05-02 04:52:05,758
2019-05-02 05:02:07,760
2019-05-02 05:12:09,776
2019-05-02 05:22:10,825
2019-05-02 05:32:12,814
2019-05-02 05:42:15,784
2019-05-02 05:52:17,823
2019-05-02 06:02:18,806
2019-05-02 06:12:20,818
2019-05-02 06:22:22,840
2019-05-02 06:32:24,861
2019-05-02 06:42:26,888
2019-05-02 06:52:29,867
2019-05-02 07:02:31,859
2019-05-02 07:12:33,868
2019-05-02 07:22:34,855
2019-05-02 07:32:36,832
2019-05-02 07:42:38,820
2019-05-02 07:52:40,802
2019-05-02 08:02:42,745
2019-05-02 08:12:44,744
2019-05-02 08:22:46,706
2019-05-02 08:32:48,750
2019-05-02 08:42:50,740
2019-05-02 08:52:53,754
2019-05-02 09:02:54,822
2019-05-02 09:12:56,842
2019-05-02 09:22:58,734
2019-05-02 09:33:00,849
2019-05-02 09:43:02,870
2019-05-02 09:53:04,856
2019-05-02 10:03:06,806
2019-05-02 10:13:10,847
2019-05-02 10:23:12,895
2019-05-02 10:33:15,860
2019-05-02 10:43:17,846
2019-05-02 10:53:19,796
2019-05-02 11:03:21,809
2019-05-02 11:13:25,872
2019-05-02 11:23:28,853
2019-05-02 11:33:31,796
2019-05-02 11:43:34,811
2019-05-02 11:53:36,773
2019-05-02 12:03:38,725
2019-05-02 12:13:42,772
2019-05-02 12:23:45,794
2019-05-02 12:33:48,785
2019-05-02 12:43:50,784
2019-05-02 12:53:53,807
2019-05-02 13:03:55,821
2019-05-02 13:13:58,775
2019-05-02 13:24:00,734
2019-05-02 13:34:03,728
2019-05-02 13:44:06,680
2019-05-02 13:54:08,682
2019-05-02 14:04:10,606
2019-05-02 14:14:11,614
2019-05-02 14:24:13,646
2019-05-02 14:34:15,673
2019-05-02 14:44:16,654
2019-05-02 14:54:18,606
2019-05-02 15:04:20,657
2019-05-02 15:14:22,703
2019-05-02 15:24:23,656
2019-05-02 15:34:25,589
2019-05-02 15:44:27,680
2019-05-02 15:54:28,692
2019-05-02 16:04:30,662
2019-05-02 16:14:32,654
2019-05-02 16:24:34,528
2019-05-02 16:34:35,509
2019-05-02 16:44:37,540
2019-05-02 16:54:39,485
2019-05-02 17:04:41,437
2019-05-02 17:14:42,367
2019-05-02 17:24:44,415
2019-05-02 17:34:46,363
2019-05-02 17:44:48,328
2019-05-02 17:54:50,273
2019-05-02 18:04:51,211
2019-05-02 18:14:53,153
2019-05-02 18:24:55,126
2019-05-02 18:34:57,99
2019-05-02 18:44:58,88
2019-05-02 18:55:00,84
2019-05-02 19:05:02,82
2019-05-02 19:15:04,84
2019-05-02 19:25:06,85
2019-05-02 19:35:08,84
2019-05-02 19:45:09,84
2019-05-02 19:55:11,86
2019-05-02 20:05:13,88
2019-05-02 20:15:15,84
2019-05-02 20:25:16,86
2019-05-02 20:35:18,86
2019-05-02 20:45:20,84
2019-05-02 20:55:22,84
2019-05-02 21:05:24,85
2019-05-02 21:15:26,89
2019-05-02 21:25:29,88
2019-05-02 21:35:31,86
2019-05-02 21:45:33,85
2019-05-02 21:55:35,89
2019-05-02 22:05:39,93
2019-05-02 22:15:43,92
2019-05-02 22:25:46,100
2019-05-02 22:35:50,91
2019-05-02 22:45:55,91
2019-05-02 22:55:58,89
2019-05-02 23:06:02,96
2019-05-02 23:16:06,99
2019-05-02 23:26:09,92
2019-05-02 23:36:13,92
2019-05-02 23:46:16,92
2019-05-02 23:56:21,96
2019-05-03 00:06:24,88
2019-05-03 00:16:28,94
2019-05-03 00:26:31,96
2019-05-03 00:36:35,96
2019-05-03 00:46:38,96
2019-05-03 00:56:41,69
2019-05-03 01:06:46,85
2019-05-03 01:16:49,104
2019-05-03 01:26:53,104
2019-05-03 01:36:57,106
2019-05-03 01:47:00,113
2019-05-03 01:57:03,113
2019-05-03 02:07:06,127
2019-05-03 02:17:09,148
2019-05-03 02:27:11,178
2019-05-03 02:37:14,216
2019-05-03 02:47:17,277
2019-05-03 02:57:20,297
2019-05-03 03:07:23,362
2019-05-03 03:17:26,414
2019-05-03 03:27:30,497
2019-05-03 03:37:32,528
2019-05-03 03:47:35,564
2019-05-03 03:57:38,589
2019-05-03 04:07:40,656
2019-05-03 04:17:43,601
2019-05-03 04:27:46,653
2019-05-03 04:37:49,760
2019-05-03 04:47:52,728
2019-05-03 04:57:54,687
2019-05-03 05:07:56,703
2019-05-03 05:17:59,619
2019-05-03 05:28:01,724
2019-05-03 05:38:03,774
2019-05-03 05:48:05,708
2019-05-03 05:58:09,787
2019-05-03 06:08:12,793
2019-05-03 06:18:14,818
2019-05-03 06:28:17,823
2019-05-03 06:38:19,881
2019-05-03 06:48:22,908
2019-05-03 06:58:24,854
2019-05-03 07:08:27,893
2019-05-03 07:18:29,866
2019-05-03 07:28:32,869
2019-05-03 07:38:34,849
2019-05-03 07:48:36,889
2019-05-03 07:58:39,912
2019-05-03 08:08:41,889
2019-05-03 08:18:44,912
2019-05-03 08:28:47,931
2019-05-03 08:38:49,903
2019-05-03 08:48:52,931
2019-05-03 08:58:54,946
2019-05-03 09:08:57,914
2019-05-03 09:19:00,913
2019-05-03 09:29:02,931
2019-05-03 09:39:06,927
2019-05-03 09:49:08,937
2019-05-03 09:59:11,908
2019-05-03 10:09:14,855
2019-05-03 10:19:16,930
2019-05-03 10:29:19,936
2019-05-03 10:39:21,901
2019-05-03 10:49:24,942
2019-05-03 10:59:26,922
2019-05-03 11:19:34,883
2019-05-03 11:29:37,897
2019-05-03 11:39:40,910
2019-05-03 11:49:42,921
2019-05-03 11:59:44,868
2019-05-03 12:09:47,881
2019-05-03 12:19:49,873
2019-05-03 12:29:55,898
2019-05-03 12:39:57,873
2019-05-03 12:50:00,904
2019-05-03 13:00:02,893
2019-05-03 13:10:05,880
2019-05-03 13:20:08,898
2019-05-03 13:30:11,883
2019-05-03 13:40:14,876
2019-05-03 13:50:16,853
2019-05-03 14:00:18,865
2019-05-03 14:10:20,828
2019-05-03 14:20:22,845
2019-05-03 14:30:24,853
2019-05-03 14:40:26,821
2019-05-03 14:50:28,830
2019-05-03 15:00:30,832
2019-05-03 15:10:32,761
2019-05-03 15:20:34,758
2019-05-03 15:30:37,756
2019-05-03 15:40:38,735
2019-05-03 15:50:41,764
2019-05-03 16:00:43,692
2019-05-03 16:10:45,694
2019-05-03 16:20:46,637
2019-05-03 16:30:48,661
2019-05-03 16:40:51,691
2019-05-03 16:50:52,712
2019-05-03 17:00:54,632
2019-05-03 17:10:55,522
2019-05-03 17:20:58,567
2019-05-03 17:30:59,505
2019-05-03 17:41:01,549
2019-05-03 17:51:03,452
2019-05-03 18:01:05,354
2019-05-03 18:11:07,270
2019-05-03 18:21:09,196
2019-05-03 18:31:11,159
2019-05-03 18:41:13,133
2019-05-03 18:51:16,115
2019-05-03 19:01:18,104
2019-05-03 19:11:20,108
2019-05-03 19:21:22,108
2019-05-03 19:31:25,99
2019-05-03 19:41:26,105
2019-05-03 19:51:28,100
2019-05-03 20:01:30,103
2019-05-03 20:11:33,103
2019-05-03 20:21:35,106
2019-05-03 20:31:37,103
2019-05-03 20:41:38,105
2019-05-03 20:51:41,109
2019-05-03 21:01:43,109
2019-05-03 21:11:45,102
2019-05-03 21:21:47,102
2019-05-03 21:31:49,102
2019-05-03 21:41:51,109
2019-05-03 21:51:53,104
2019-05-03 22:01:55,109
2019-05-03 22:11:57,102
2019-05-03 22:21:59,103
2019-05-03 22:32:01,103
2019-05-03 22:42:03,109
2019-05-03 22:52:05,102
2019-05-03 23:02:07,108
2019-05-03 23:12:09,94
2019-05-03 23:22:11,104
2019-05-03 23:32:14,109
2019-05-03 23:42:16,100
2019-05-03 23:52:19,103
2019-05-04 00:02:21,114
2019-05-04 00:12:22,108
2019-05-04 00:22:25,111
2019-05-04 00:32:28,111
2019-05-04 00:42:31,103
2019-05-04 00:52:32,103
2019-05-04 01:02:35,104
2019-05-04 01:12:38,112
2019-05-04 01:22:40,113
2019-05-04 01:32:43,113
2019-05-04 01:42:46,115
2019-05-04 01:52:48,137
2019-05-04 02:02:51,180
2019-05-04 02:12:55,224
2019-05-04 02:22:57,286
2019-05-04 02:33:01,354
2019-05-04 02:43:03,424
2019-05-04 02:53:05,469
2019-05-04 03:03:10,508
2019-05-04 03:13:13,538
2019-05-04 03:23:15,562
2019-05-04 03:33:18,589
2019-05-04 03:43:21,613
2019-05-04 03:53:23,632
2019-05-04 04:03:26,649
2019-05-04 04:13:28,670
2019-05-04 04:23:32,693
2019-05-04 04:33:37,711
2019-05-04 04:43:40,729
2019-05-04 04:53:42,750
2019-05-04 05:03:45,763
2019-05-04 05:13:47,785
2019-05-04 05:23:49,797
2019-05-04 05:33:52,814
2019-05-04 05:43:55,819
2019-05-04 05:53:58,833
2019-05-04 06:04:01,844
2019-05-04 06:14:03,857
2019-05-04 06:24:06,883
2019-05-04 06:34:08,908
2019-05-04 06:44:12,907
2019-05-04 06:54:14,889
2019-05-04 07:04:17,903
2019-05-04 07:14:20,918
2019-05-04 07:24:22,926
2019-05-04 07:34:24,918
2019-05-04 07:44:26,908
2019-05-04 07:54:28,916
2019-05-04 08:04:31,888
2019-05-04 08:14:34,905
2019-05-04 08:24:36,896
2019-05-04 08:34:38,832
2019-05-04 08:44:41,898
2019-05-04 08:54:44,776
2019-05-04 09:04:46,765
2019-05-04 09:14:49,721
2019-05-04 09:24:53,763
2019-05-04 09:34:54,769
2019-05-04 09:44:57,871
2019-05-04 09:55:00,823
2019-05-04 10:05:01,937
2019-05-04 10:15:04,938
2019-05-04 10:25:08,897
2019-05-04 10:35:11,889
2019-05-04 10:45:13,960
2019-05-04 10:55:16,936
2019-05-04 11:05:19,888
2019-05-04 11:15:22,894
2019-05-04 11:25:25,921
2019-05-04 11:35:28,893
2019-05-04 11:45:29,728
2019-05-04 11:55:32,836
2019-05-04 12:05:35,834
2019-05-04 12:15:38,881
2019-05-04 12:25:39,888
2019-05-04 12:35:42,884
2019-05-04 12:45:45,778
2019-05-04 12:55:49,698
2019-05-04 13:05:52,732
2019-05-04 13:15:54,711
2019-05-04 13:25:57,607
2019-05-04 13:36:00,628
2019-05-04 13:46:02,817
2019-05-04 13:56:04,805
2019-05-04 14:06:07,800
2019-05-04 14:16:10,801
2019-05-04 14:26:12,709
2019-05-04 14:36:14,722
2019-05-04 14:46:16,760
2019-05-04 14:56:19,686
2019-05-04 15:06:21,601
2019-05-04 15:16:23,483
2019-05-04 15:26:26,513
2019-05-04 15:36:28,488
2019-05-04 15:46:31,466
2019-05-04 15:56:33,565
2019-05-04 16:06:36,726
2019-05-04 16:16:38,698
2019-05-04 16:26:41,593
2019-05-04 16:36:44,535
2019-05-04 16:46:47,497
2019-05-04 16:56:49,629
2019-05-04 17:06:51,644
2019-05-04 17:16:54,380
2019-05-04 17:26:56,364
2019-05-04 17:37:00,237
2019-05-04 17:47:02,319
2019-05-04 17:57:05,390
2019-05-04 18:07:07,341
2019-05-04 18:17:09,264
2019-05-04 18:27:12,190
2019-05-04 18:37:14,151
2019-05-04 18:47:17,123
2019-05-04 18:57:19,116
2019-05-04 19:07:21,111
2019-05-04 19:17:24,113
2019-05-04 19:27:27,109
2019-05-04 19:37:29,106
2019-05-04 19:47:32,105
2019-05-04 19:57:33,106
2019-05-04 20:07:36,108
2019-05-04 20:17:38,113
2019-05-04 20:27:41,105
2019-05-04 20:37:44,109
2019-05-04 20:47:46,105
2019-05-04 20:57:49,104
2019-05-04 21:07:52,110
2019-05-04 21:17:56,102
2019-05-04 21:27:58,104
2019-05-04 21:38:01,112
2019-05-04 21:48:04,117
2019-05-04 21:58:08,105
2019-05-04 22:08:11,102
2019-05-04 22:18:14,102
2019-05-04 22:28:16,105
2019-05-04 22:38:19,102
